Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition
38,Travel_Rarely,Research & Development,10,3,Female,3,Research Director,3,Married,13206,No,12,3,1,20,18,1,No
32,Travel_Rarely,Sales,1,4,Female,3,Sales Executive,4,Married,10422,No,19,3,2,14,14,5,No
37,Travel_Rarely,Research & Development,10,3,Female,3,Research Director,4,Married,13744,Yes,25,4,1,16,16,6,No
25,Travel_Rarely,Sales,8,2,Female,2,Sales Executive,3,Divorced,4907,Yes,22,4,1,6,5,0,No
52,Non-Travel,Sales,29,4,Male,1,Sales Representative,4,Divorced,3482,No,15,3,2,16,9,0,No
44,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,4,Single,2436,Yes,12,3,0,6,4,1,No
21,Travel_Rarely,Sales,5,1,Male,1,Sales Representative,1,Single,2380,Yes,11,3,0,2,2,1,No
39,Non-Travel,Research & Development,9,3,Male,5,Manager,4,Single,19431,No,13,3,0,21,6,1,No
23,Travel_Frequently,Sales,9,3,Male,1,Sales Representative,1,Married,1790,No,19,3,1,1,1,1,Yes
36,Travel_Rarely,Sales,3,3,Female,3,Sales Executive,4,Married,7644,No,19,3,2,10,9,3,No
36,Travel_Frequently,Research & Development,4,2,Female,2,Manufacturing Director,2,Divorced,5131,No,13,3,3,18,4,0,No
56,Non-Travel,Research & Development,1,4,Male,2,Healthcare Representative,3,Divorced,6306,No,21,4,1,13,13,1,No
29,Travel_Rarely,Research & Development,1,4,Male,1,Research Scientist,4,Married,4787,Yes,14,3,3,4,2,2,Yes
42,Travel_Rarely,Research & Development,2,3,Male,5,Manager,3,Married,18880,No,11,3,0,24,22,4,No
56,Travel_Rarely,Research & Development,7,2,Male,1,Laboratory Technician,3,Married,2339,No,11,3,1,14,10,9,Yes
41,Travel_Rarely,Research & Development,28,4,Female,4,Manufacturing Director,2,Married,13570,No,23,4,1,21,20,0,No
34,Travel_Rarely,Sales,28,3,Female,2,Sales Executive,3,Married,6712,No,21,4,2,8,8,1,No
36,Non-Travel,Sales,15,4,Male,2,Sales Executive,4,Divorced,5406,No,24,4,1,15,15,11,No
41,Travel_Rarely,Sales,3,3,Male,2,Sales Executive,2,Divorced,8938,No,11,3,1,14,5,0,No
32,Travel_Rarely,Research & Development,2,3,Male,1,Research Scientist,1,Single,2439,No,14,3,0,4,4,1,No
35,Travel_Rarely,Human Resources,26,4,Female,3,Human Resources,4,Single,8837,Yes,16,3,0,9,9,1,No
38,Travel_Rarely,Sales,10,2,Female,2,Sales Executive,4,Married,5343,No,11,3,1,10,10,1,No
50,Travel_Frequently,Sales,1,4,Male,2,Sales Executive,3,Divorced,6728,No,12,3,2,12,6,0,Yes
36,Travel_Rarely,Sales,11,4,Female,2,Sales Executive,4,Married,6652,No,13,3,1,8,6,0,No
45,Travel_Rarely,Sales,20,3,Female,2,Sales Executive,3,Single,4850,No,15,3,0,8,5,0,No
40,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,3,Single,2809,No,14,3,0,8,2,2,No
35,Travel_Frequently,Research & Development,18,4,Male,2,Healthcare Representative,3,Married,5689,Yes,14,3,2,10,10,0,No
40,Travel_Rarely,Research & Development,2,4,Female,1,Research Scientist,3,Married,2001,No,14,3,3,20,5,0,No
35,Travel_Rarely,Research & Development,1,4,Female,1,Research Scientist,4,Married,2977,No,12,3,1,4,4,1,No
29,Travel_Rarely,Research & Development,13,2,Male,2,Laboratory Technician,2,Married,4025,Yes,13,3,1,10,4,0,No
29,Travel_Rarely,Research & Development,28,4,Female,1,Research Scientist,1,Single,3785,No,14,3,0,5,5,0,No
50,Travel_Rarely,Sales,28,3,Male,3,Sales Executive,1,Divorced,10854,Yes,13,3,1,20,3,2,Yes
39,Travel_Rarely,Sales,24,1,Female,4,Sales Executive,4,Married,12031,No,11,3,1,21,20,9,No
31,Non-Travel,Research & Development,5,3,Male,2,Manufacturing Director,1,Single,9936,No,19,3,0,10,9,1,No
26,Travel_Rarely,Sales,5,3,Female,1,Sales Representative,3,Single,2966,No,18,3,0,5,4,0,No
36,Travel_Frequently,Research & Development,23,2,Male,2,Laboratory Technician,4,Married,2571,No,17,3,1,17,5,0,No
39,Travel_Rarely,Research & Development,6,1,Male,3,Healthcare Representative,1,Married,9991,No,15,3,1,9,7,1,No
27,Travel_Rarely,Research & Development,4,3,Male,2,Manufacturing Director,2,Married,6142,Yes,20,4,1,6,6,0,No
49,Travel_Frequently,Sales,2,3,Male,2,Sales Executive,2,Married,5390,No,14,3,0,17,9,0,No
34,Travel_Rarely,Research & Development,8,3,Male,2,Laboratory Technician,3,Married,4404,No,12,3,0,6,4,1,No
